report_date,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,cv,sales
2025/09/16,CPN_A,ADG_2,AD_い,2012901,450482,1032377219,45537,371349813
2025/09/16,CPN_B,ADG_3,AD_う,1633822,347840,2393117421,27428,194288386
2025/09/16,CPN_B,ADG_3,AD_え,2390622,595225,2402420866,24564,291871608
2025/09/16,CPN_C,ADG_4,AD_お,2707139,316422,2331972605,23516,266270173
2025/09/17,CPN_A,ADG_1,AD_あ,1941402,382225,2329730770,10724,44535358
2025/09/17,CPN_A,ADG_2,AD_い,1325359,306835,1281216471,17061,211912622
2025/09/17,CPN_B,ADG_3,AD_う,2252405,230350,3234430315,13071,143994303
2025/09/17,CPN_B,ADG_3,AD_え,2781280,256417,2961798743,23065,286184220
2025/09/17,CPN_C,ADG_4,AD_お,1032601,176913,904563799,7959,45034979
2025/09/18,CPN_A,ADG_1,AD_あ,2308747,181309,2975493775,16636,58612622
2025/09/18,CPN_A,ADG_2,AD_い,2672555,454288,3566317298,17490,185010804
2025/09/18,CPN_B,ADG_3,AD_う,1391482,107409,1409764947,8438,43047718
2025/09/18,CPN_B,ADG_3,AD_え,1730026,314118,1850713521,27602,260610806
2025/09/18,CPN_C,ADG_4,AD_お,2062473,242914,1114158941,6860,59853843
2025/09/19,CPN_A,ADG_1,AD_あ,1429181,323666,1154409256,11390,87790297
2025/09/19,CPN_A,ADG_2,AD_い,2149215,433661,2588684601,28629,290962595
2025/09/19,CPN_B,ADG_3,AD_う,2047513,360093,2805812597,27107,210231762
2025/09/19,CPN_B,ADG_3,AD_え,1972349,437424,2681800811,6283,69997759
2025/09/19,CPN_C,ADG_4,AD_お,2820773,502254,3121340774,35153,185484224
2025/09/20,CPN_A,ADG_1,AD_あ,2204137,219968,2526174727,10137,87195029
2025/09/20,CPN_A,ADG_2,AD_い,1958526,188208,1491713866,11273,99626604
2025/09/20,CPN_B,ADG_3,AD_う,1253082,127540,1315442319,5226,47219835
2025/09/20,CPN_B,ADG_3,AD_え,2049082,369044,1620499507,10668,50232495
2025/09/20,CPN_C,ADG_4,AD_お,1007718,182468,658148336,18309,56479696
2025/09/21,CPN_A,ADG_1,AD_あ,1841221,127549,2512962544,9868,91509659
2025/09/21,CPN_A,ADG_2,AD_い,1422992,163844,2130247752,12228,49059989
2025/09/21,CPN_B,ADG_3,AD_う,1701481,246348,2157523942,16876,217622420
2025/09/21,CPN_B,ADG_3,AD_え,2174953,444115,2187683621,44757,363330622
2025/09/21,CPN_C,ADG_4,AD_お,1321119,256104,700971068,13695,168629268
2025/09/22,CPN_A,ADG_1,AD_あ,2383185,123976,2643203753,10517,67884382
2025/09/22,CPN_A,ADG_2,AD_い,2128760,342621,2837155809,34535,173119200
2025/09/22,CPN_B,ADG_3,AD_う,2676158,352993,1832325611,16993,60075428
2025/09/22,CPN_B,ADG_3,AD_え,2777048,193109,4114946301,10826,46228493
2025/09/22,CPN_C,ADG_4,AD_お,2154479,462211,1446113327,19276,165759495
2025/09/23,CPN_A,ADG_1,AD_あ,1719383,371962,2558138832,5418,51711045
2025/09/23,CPN_A,ADG_2,AD_い,2124043,403416,1251972658,9493,89830249
2025/09/23,CPN_B,ADG_3,AD_う,2762404,390764,2754791039,31698,142869646
2025/09/23,CPN_B,ADG_3,AD_え,2889805,632184,2830370375,31607,137813217
2025/09/23,CPN_C,ADG_4,AD_お,1338846,318170,677276228,7110,46570762
2025/09/24,CPN_A,ADG_1,AD_あ,2016958,395185,1252435844,42719,312515516
2025/09/24,CPN_A,ADG_2,AD_い,2642541,285205,2507687988,12493,40199147
2025/09/24,CPN_B,ADG_3,AD_う,1906793,331386,2561759544,25375,294965882
2025/09/24,CPN_B,ADG_3,AD_え,1532802,376150,1386198811,30105,160997806
2025/09/24,CPN_C,ADG_4,AD_お,2457431,434297,3079093709,24437,259789805
2025/09/25,CPN_A,ADG_1,AD_あ,2860481,215936,2451102611,22633,116884597
2025/09/25,CPN_A,ADG_2,AD_い,2174669,482197,1235268431,11266,79968495
2025/09/25,CPN_B,ADG_3,AD_う,1485248,234957,1111475976,2883,9049651
2025/09/25,CPN_B,ADG_3,AD_え,2085788,104506,2616708868,9584,110897645
2025/09/25,CPN_C,ADG_4,AD_お,1416932,334149,1431101815,33378,229661967
2025/09/26,CPN_A,ADG_1,AD_あ,1941564,114300,1590981863,10907,65452522
2025/09/26,CPN_A,ADG_2,AD_い,1178107,88268,1732753138,8016,94981181
2025/09/26,CPN_B,ADG_3,AD_う,1751875,195773,1816926590,6254,23683526
2025/09/26,CPN_B,ADG_3,AD_え,2386947,444424,2666373151,24967,235620657
2025/09/26,CPN_C,ADG_4,AD_お,2002792,401402,1731173708,5864,52187454
2025/09/27,CPN_A,ADG_1,AD_あ,2716148,309013,3274467981,17126,110803498
2025/09/27,CPN_A,ADG_2,AD_い,1793598,427529,2143226113,16048,160552581
2025/09/27,CPN_B,ADG_3,AD_う,2594376,566313,2325948507,41250,363777099
2025/09/27,CPN_B,ADG_3,AD_え,1487584,297622,783160519,9968,57814745
2025/09/27,CPN_C,ADG_4,AD_お,1361241,126749,1994251613,4718,21327477
2025/09/28,CPN_A,ADG_1,AD_あ,2699186,255603,1843483674,6333,20048360
2025/09/28,CPN_A,ADG_2,AD_い,1926592,308541,2876561246,4746,53124122
2025/09/28,CPN_B,ADG_3,AD_う,2981250,567272,2531315544,6287,20507071
2025/09/28,CPN_B,ADG_3,AD_え,1462530,149664,1261799185,6437,83086515
2025/09/28,CPN_C,ADG_4,AD_お,1400811,301710,1029551201,23267,75563175
2025/09/29,CPN_A,ADG_1,AD_あ,1195802,85337,1335293303,1985,21677215
2025/09/29,CPN_A,ADG_2,AD_い,1301670,221985,1790316288,4967,18500211
2025/09/29,CPN_B,ADG_3,AD_う,1174193,151814,1151423510,12991,70521787
2025/09/29,CPN_B,ADG_3,AD_え,2480369,549627,2631788496,21831,174649558
2025/09/29,CPN_C,ADG_4,AD_お,2939592,188229,2469652629,11010,55072826
2025/09/30,CPN_A,ADG_1,AD_あ,1313471,312727,1524324980,27202,204424788
2025/09/30,CPN_A,ADG_2,AD_い,2620032,488902,3696434986,48946,558281716
2025/09/30,CPN_B,ADG_3,AD_う,1163975,265486,1263635005,22333,105794887
2025/09/30,CPN_B,ADG_3,AD_え,1102158,165594,1171642314,4869,43242104
2025/09/30,CPN_C,ADG_4,AD_お,2790212,639844,1719246201,11938,84425822
2025/10/01,CPN_A,ADG_1,AD_あ,2994195,629138,4387034995,43649,156832882
2025/10/01,CPN_A,ADG_2,AD_い,1139868,111727,1124153704,9547,115182631
2025/10/01,CPN_B,ADG_3,AD_う,1149028,116461,862963435,12586,62448339
2025/10/01,CPN_B,ADG_3,AD_え,2524348,554835,2662559094,9529,93360390
2025/10/01,CPN_C,ADG_4,AD_お,2979952,568863,3088730945,52081,589185716
2025/10/02,CPN_A,ADG_1,AD_あ,2955193,622907,3181589312,39498,195682232
2025/10/02,CPN_A,ADG_2,AD_い,2841896,696787,3396102484,15817,111516398
2025/10/02,CPN_B,ADG_3,AD_う,1636684,355586,1387792289,16620,177210357
2025/10/02,CPN_B,ADG_3,AD_え,1823477,265670,1135422597,16959,52091781
2025/10/02,CPN_C,ADG_4,AD_お,2030261,451877,1301394645,45161,178032007
2025/10/03,CPN_A,ADG_1,AD_あ,1636524,203514,1143058319,9512,104974902
2025/10/03,CPN_A,ADG_2,AD_い,1351496,235202,1950616914,16703,136604888
2025/10/03,CPN_B,ADG_3,AD_う,1417205,327934,819359069,7232,82249642
2025/10/03,CPN_B,ADG_3,AD_え,1174652,140548,787691985,8661,81191732
2025/10/03,CPN_C,ADG_4,AD_お,1465481,281818,1902421882,7212,32755576
2025/10/04,CPN_A,ADG_1,AD_あ,1380461,198864,1509744922,8711,67095992
2025/10/04,CPN_A,ADG_2,AD_い,2827386,466788,3522236597,33611,380293154
2025/10/04,CPN_B,ADG_3,AD_う,2897691,264635,3129528517,6009,27778286
2025/10/04,CPN_B,ADG_3,AD_え,1528839,356201,2064818304,27976,169336448
2025/10/04,CPN_C,ADG_4,AD_お,1497949,321660,1564768752,27871,115285186
2025/10/05,CPN_A,ADG_1,AD_あ,1843052,229151,1361988264,16457,60850411
2025/10/05,CPN_A,ADG_2,AD_い,1776542,323984,1578350767,34334,273930867
2025/10/05,CPN_B,ADG_3,AD_う,2639754,412581,1519596579,36646,258156995
2025/10/05,CPN_B,ADG_3,AD_え,2892239,447335,3179792659,8835,106624740
2025/10/05,CPN_C,ADG_4,AD_お,1328680,94170,1056278744,7177,92090187
2025/10/06,CPN_A,ADG_1,AD_あ,2678368,332358,1441319849,10976,126425008
2025/10/06,CPN_A,ADG_2,AD_い,2658203,646097,2495923529,30872,279298124
2025/10/06,CPN_B,ADG_3,AD_う,1441628,196043,1346112755,10014,51459337
2025/10/06,CPN_B,ADG_3,AD_え,1430416,238412,1857711008,7969,71775208
2025/10/06,CPN_C,ADG_4,AD_お,2728706,514869,2711305154,52939,353821068
2025/10/07,CPN_A,ADG_1,AD_あ,1594958,306252,917268308,15487,173886969
2025/10/07,CPN_A,ADG_2,AD_い,2191376,467762,2779824818,32755,261556428
2025/10/07,CPN_B,ADG_3,AD_う,2015814,467748,1594296245,15561,88643803
2025/10/07,CPN_B,ADG_3,AD_え,1576427,257314,812165429,25239,265354755
2025/10/07,CPN_C,ADG_4,AD_お,1079231,59964,871726027,3011,9301698
2025/10/08,CPN_A,ADG_1,AD_あ,2996885,217215,3074492431,7925,28019760
2025/10/08,CPN_A,ADG_2,AD_い,1119591,261747,576909677,10777,128455084
2025/10/08,CPN_B,ADG_3,AD_う,1726306,341305,1782855569,17999,63610516
2025/10/08,CPN_B,ADG_3,AD_え,2057231,292208,2478334507,18870,210783441
2025/10/08,CPN_C,ADG_4,AD_お,1550456,146170,1380783095,15236,84815528
2025/10/09,CPN_A,ADG_1,AD_あ,2623026,485401,3503448228,8182,89634007
2025/10/09,CPN_A,ADG_2,AD_い,2493492,363635,2143517030,36490,370131811
2025/10/09,CPN_B,ADG_3,AD_う,2825208,591110,1477286332,56895,471317836
2025/10/09,CPN_B,ADG_3,AD_え,1823424,417225,2331458640,28405,326691992
2025/10/09,CPN_C,ADG_4,AD_お,1912155,360753,2214155457,39238,297857465
2025/10/10,CPN_A,ADG_1,AD_あ,1479833,129720,1599069427,8259,41413922
2025/10/10,CPN_A,ADG_2,AD_い,2799393,496118,3758983438,34546,301079967
2025/10/10,CPN_B,ADG_3,AD_う,1332412,152986,767001959,11998,38541799
2025/10/10,CPN_B,ADG_3,AD_え,1840036,114812,2448168734,4113,30590274
2025/10/10,CPN_C,ADG_4,AD_お,2380213,476180,3151507431,18177,81787193
2025/10/11,CPN_A,ADG_1,AD_あ,1786569,264948,2091298625,2906,8990832
2025/10/11,CPN_A,ADG_2,AD_い,1577935,222418,1022596544,5346,22695376
2025/10/11,CPN_B,ADG_3,AD_う,2960910,731887,2555808081,12052,41980177
2025/10/11,CPN_B,ADG_3,AD_え,1397780,313002,1099490469,21552,222589354
2025/10/11,CPN_C,ADG_4,AD_お,1942824,266609,1543904812,26025,316839523
2025/10/12,CPN_A,ADG_1,AD_あ,2505488,259298,2640659147,11386,117505321
2025/10/12,CPN_A,ADG_2,AD_い,1709173,202012,2060426158,16505,116370782
2025/10/12,CPN_B,ADG_3,AD_う,2580135,171101,3392632615,3233,12848897
2025/10/12,CPN_B,ADG_3,AD_え,2094389,392940,1514708767,31738,306245715
2025/10/12,CPN_C,ADG_4,AD_お,1903736,348583,2064296030,32319,201196621
2025/10/13,CPN_A,ADG_1,AD_あ,1963652,380957,1482430546,5205,65332169
2025/10/13,CPN_A,ADG_2,AD_い,2984263,510831,3197122622,41413,165803288
2025/10/13,CPN_B,ADG_3,AD_う,1643262,128376,986750142,5441,55988643
2025/10/13,CPN_B,ADG_3,AD_え,2281385,312788,1712551411,15815,99657495
2025/10/13,CPN_C,ADG_4,AD_お,1267745,89334,1556768280,7508,60599035
2025/10/14,CPN_A,ADG_1,AD_あ,1736171,337185,1405614590,29838,162119493
2025/10/14,CPN_A,ADG_2,AD_い,1891682,391534,1140237731,31854,357183878
2025/10/14,CPN_B,ADG_3,AD_う,2953733,245982,3252526474,9277,70344640
2025/10/14,CPN_B,ADG_3,AD_え,2868587,555254,1492478129,15484,103040964
2025/10/14,CPN_C,ADG_4,AD_お,2771936,624413,2964698534,24957,241201831
2025/10/15,CPN_A,ADG_1,AD_あ,2293313,192771,2174395304,7094,77099790
2025/10/15,CPN_A,ADG_2,AD_い,1821881,432975,1451294912,29194,127630821
2025/10/15,CPN_B,ADG_3,AD_う,2693451,618252,1901424021,47710,308777876
2025/10/15,CPN_B,ADG_3,AD_え,1330023,154212,881817194,10322,61208566
2025/10/15,CPN_C,ADG_4,AD_お,1875338,294182,1536521782,13771,171700670
2025/10/16,CPN_A,ADG_1,AD_あ,1642031,99941,1157432803,4603,48474446
2025/10/16,CPN_A,ADG_2,AD_い,2399203,457633,3316430205,44077,504281617
2025/10/16,CPN_B,ADG_3,AD_う,1110489,211895,742238936,7215,74532550
2025/10/16,CPN_B,ADG_3,AD_え,1874509,93790,2240548385,946,5681166
2025/10/16,CPN_C,ADG_4,AD_お,1459243,97010,2020315282,10535,116862942
2025/10/17,CPN_A,ADG_1,AD_あ,1710670,397034,1117282462,42339,332152820
2025/10/17,CPN_A,ADG_2,AD_い,2424840,356362,1882754627,29735,194773676
2025/10/17,CPN_B,ADG_3,AD_う,2491493,267963,3275712591,17310,100049926
2025/10/17,CPN_B,ADG_3,AD_え,1319485,329150,947640874,19726,156301016
2025/10/17,CPN_C,ADG_4,AD_お,1406415,204961,930086009,12449,81546060
2025/10/18,CPN_A,ADG_1,AD_あ,1631051,130743,2019138085,13587,41988067
2025/10/18,CPN_A,ADG_2,AD_い,2591708,499725,1953919129,11425,95029676
2025/10/18,CPN_B,ADG_3,AD_う,1375754,143202,868590844,11054,56857725
2025/10/18,CPN_B,ADG_3,AD_え,2515415,126921,1840874742,3708,18288664
2025/10/18,CPN_C,ADG_4,AD_お,2681443,307419,2283835400,9435,51926004
2025/10/19,CPN_A,ADG_1,AD_あ,2167166,484466,3011492549,51446,468645175
2025/10/19,CPN_A,ADG_2,AD_い,1068516,126310,837198647,2195,19144533
2025/10/19,CPN_B,ADG_3,AD_う,1555795,307435,1347268909,28292,208708041
2025/10/19,CPN_B,ADG_3,AD_え,2706811,161003,3794397785,9426,80145379
2025/10/19,CPN_C,ADG_4,AD_お,1422656,138017,1197970725,14091,71337177
2025/10/20,CPN_A,ADG_1,AD_あ,2187646,117923,2968034284,7702,87047790
2025/10/20,CPN_A,ADG_2,AD_い,1976785,388686,1067730505,32894,273778855
2025/10/20,CPN_B,ADG_3,AD_う,1218420,80224,856298938,6596,79465337
2025/10/20,CPN_B,ADG_3,AD_え,1460951,139630,1961473253,3927,14671911
2025/10/20,CPN_C,ADG_4,AD_お,1312507,72296,762997821,3781,28766624
2025/10/21,CPN_A,ADG_1,AD_あ,2357690,238515,1192027299,8377,60331158
2025/10/21,CPN_A,ADG_2,AD_い,2730162,594899,2581443942,36306,275080550
2025/10/21,CPN_B,ADG_3,AD_う,1715521,263088,2326018023,6102,58759886
2025/10/21,CPN_B,ADG_3,AD_え,2378780,138523,3419010479,10108,81884716
2025/10/21,CPN_C,ADG_4,AD_お,2372712,214821,1328006202,9188,95082381
2025/10/22,CPN_A,ADG_1,AD_あ,1386398,213465,1868610116,8975,48122164
2025/10/22,CPN_A,ADG_2,AD_い,2515597,281572,1764837888,29064,361966514
2025/10/22,CPN_B,ADG_3,AD_う,2935079,367198,3077527672,10730,90443492
2025/10/22,CPN_B,ADG_3,AD_え,2048056,269428,2181604488,24397,267999017
2025/10/22,CPN_C,ADG_4,AD_お,1526689,282914,1847971549,18577,217042392
2025/10/23,CPN_A,ADG_1,AD_あ,1467220,141169,2004695991,1629,19951525
2025/10/23,CPN_A,ADG_2,AD_い,2029357,334332,1314765568,11286,114533140
2025/10/23,CPN_B,ADG_3,AD_う,2417829,513011,3217711065,28108,132460065
2025/10/23,CPN_B,ADG_3,AD_え,2026830,317270,2744557056,6595,32677465
2025/10/23,CPN_C,ADG_4,AD_お,1695279,341402,1143369500,22800,260046677
2025/10/24,CPN_A,ADG_1,AD_あ,1604571,107696,1014178192,1413,5310764
2025/10/24,CPN_A,ADG_2,AD_い,2327809,235580,1942787839,17312,79603809
2025/10/24,CPN_B,ADG_3,AD_う,2726317,203818,1555322373,2617,8491248
2025/10/24,CPN_B,ADG_3,AD_え,2415335,476696,2402181937,28973,125858943
2025/10/24,CPN_C,ADG_4,AD_お,2784991,366893,3199632264,22091,189607276
2025/10/25,CPN_A,ADG_1,AD_あ,2841258,303981,1906289281,18728,129314968
2025/10/25,CPN_A,ADG_2,AD_い,2285567,282909,2648658359,16200,190032514
2025/10/25,CPN_B,ADG_3,AD_う,1790371,232017,1252741595,20296,227719892
2025/10/25,CPN_B,ADG_3,AD_え,1499038,362955,1293387957,36218,190075754
2025/10/25,CPN_C,ADG_4,AD_お,1468507,269640,782500601,4411,25567425
2025/10/26,CPN_A,ADG_1,AD_あ,2411908,181105,2025575641,2436,18417087
2025/10/26,CPN_A,ADG_2,AD_い,2576448,317027,1724689352,28535,100294958
2025/10/26,CPN_B,ADG_3,AD_う,2511451,277350,2588282131,12974,73130396
2025/10/26,CPN_B,ADG_3,AD_え,1272142,208832,1275934539,8021,103650480
2025/10/26,CPN_C,ADG_4,AD_お,1551577,169610,2076079697,5064,57157921
2025/10/27,CPN_A,ADG_1,AD_あ,2672540,483922,3273050555,47281,265514332
2025/10/27,CPN_A,ADG_2,AD_い,1127061,108919,884977983,6219,74735490
2025/10/27,CPN_B,ADG_3,AD_う,2792183,247199,2568208423,26220,149621565
2025/10/27,CPN_B,ADG_3,AD_え,1865656,130043,1322456301,10331,89075326
2025/10/27,CPN_C,ADG_4,AD_お,1363696,151899,1392814433,13256,111718889
2025/10/28,CPN_A,ADG_1,AD_あ,1580383,304473,907403953,28375,334648184
2025/10/28,CPN_A,ADG_2,AD_い,1690729,232142,1877141830,18234,115831532
2025/10/28,CPN_B,ADG_3,AD_う,2591080,475307,2711215457,12690,45385202
2025/10/28,CPN_B,ADG_3,AD_え,1782964,193932,1945236430,8383,68196571
2025/10/28,CPN_C,ADG_4,AD_お,2439710,376310,2506369037,19769,134775543
2025/10/29,CPN_A,ADG_1,AD_あ,2033131,372087,1698951153,26701,323977010
2025/10/29,CPN_A,ADG_2,AD_い,2733558,293022,1520299858,24084,102431895
2025/10/29,CPN_B,ADG_3,AD_う,2916362,516516,2673153861,5929,33594139
2025/10/29,CPN_B,ADG_3,AD_え,2231329,138614,2543201609,5028,32714119
2025/10/29,CPN_C,ADG_4,AD_お,2202814,500203,1946953268,22745,144323007
2025/10/30,CPN_A,ADG_1,AD_あ,2447440,440552,2694111939,30331,166815820
2025/10/30,CPN_A,ADG_2,AD_い,2336504,194501,2700614127,7155,72782485
2025/10/30,CPN_B,ADG_3,AD_う,2928946,581885,1601927675,39211,477721870
2025/10/30,CPN_B,ADG_3,AD_え,1589465,322573,2162408126,20720,175402150
2025/10/30,CPN_C,ADG_4,AD_お,1428293,285086,1763008333,12900,109005199
2025/10/31,CPN_A,ADG_1,AD_あ,1774317,178653,2457996369,8967,115385071
2025/10/31,CPN_A,ADG_2,AD_い,2955347,702248,2487841825,72256,430717294
2025/10/31,CPN_B,ADG_3,AD_う,1395367,272404,1226950866,12557,144717489
2025/10/31,CPN_B,ADG_3,AD_え,2177111,168820,3114019981,17822,99278638
2025/10/31,CPN_C,ADG_4,AD_お,1624615,363116,1670121069,9260,55212768
2025/11/01,CPN_A,ADG_1,AD_あ,2907788,470102,3892160494,10843,122456920
2025/11/01,CPN_A,ADG_2,AD_い,2172258,542086,2247539422,50389,225108800
2025/11/01,CPN_B,ADG_3,AD_う,2090824,364027,1415431398,37577,422880090
2025/11/01,CPN_B,ADG_3,AD_え,1530118,319640,2215324745,17691,90191903
2025/11/01,CPN_C,ADG_4,AD_お,2345553,577966,3334271895,12817,49354968
2025/11/02,CPN_A,ADG_1,AD_あ,2031141,466430,1520942442,48615,358092505
2025/11/02,CPN_A,ADG_2,AD_い,2991961,495099,2587657702,12831,156751911
2025/11/02,CPN_B,ADG_3,AD_う,2299839,325552,2409915026,34778,441254879
2025/11/02,CPN_B,ADG_3,AD_え,2667563,210733,1697964716,14712,158695022
2025/11/02,CPN_C,ADG_4,AD_お,2860083,615974,3809337563,7215,55978595
2025/11/03,CPN_A,ADG_1,AD_あ,1931014,297321,2751120112,24775,223402433
2025/11/03,CPN_A,ADG_2,AD_い,1591588,324396,1739127733,33843,130805333
2025/11/03,CPN_B,ADG_3,AD_う,1359899,157837,1328704838,9413,34413677
2025/11/03,CPN_B,ADG_3,AD_え,1340090,174151,1159652710,6524,46243304
2025/11/03,CPN_C,ADG_4,AD_お,2878275,564655,4275156002,31446,309597491
2025/11/04,CPN_A,ADG_1,AD_あ,2024669,369679,1801208744,19514,124470347
2025/11/04,CPN_A,ADG_2,AD_い,2707529,345755,3789738838,4598,24103465
2025/11/04,CPN_B,ADG_3,AD_う,1066754,249942,881228065,17233,124980715
2025/11/04,CPN_B,ADG_3,AD_え,1267596,119674,1797461799,10923,113762834
2025/11/04,CPN_C,ADG_4,AD_お,1687674,248617,1537218824,14569,155701714
2025/11/05,CPN_A,ADG_1,AD_あ,1441486,321567,2106216819,19705,66755761
2025/11/05,CPN_A,ADG_2,AD_い,1665398,388266,1174454436,25686,220830581
2025/11/05,CPN_B,ADG_3,AD_う,2262756,392967,2281604612,13345,123587939
2025/11/05,CPN_B,ADG_3,AD_え,1367608,127213,1935751810,3473,23469458
2025/11/05,CPN_C,ADG_4,AD_お,2732215,568542,3038813927,45168,250939334
2025/11/06,CPN_A,ADG_1,AD_あ,2430093,486504,1806859974,30999,383172187
2025/11/06,CPN_A,ADG_2,AD_い,1087786,271171,711669322,29348,177331577
2025/11/06,CPN_B,ADG_3,AD_う,2250406,355626,2563390925,6108,58850288
2025/11/06,CPN_B,ADG_3,AD_え,2441738,455386,2702051447,9342,58666384
2025/11/06,CPN_C,ADG_4,AD_お,1721928,256073,1386554336,27642,345944951
2025/11/07,CPN_A,ADG_1,AD_あ,1795840,143154,1665968225,12636,145813545
2025/11/07,CPN_A,ADG_2,AD_い,2329233,228784,1536438183,24334,163104660
2025/11/07,CPN_B,ADG_3,AD_う,1611757,295938,1911764420,12688,75453969
2025/11/07,CPN_B,ADG_3,AD_え,1129530,280766,950991081,20601,87325824
2025/11/07,CPN_C,ADG_4,AD_お,1446875,136505,805362429,4134,49488747
2025/11/08,CPN_A,ADG_1,AD_あ,1305774,297623,1459152458,25936,149319360
2025/11/08,CPN_A,ADG_2,AD_い,2791748,404447,3321761982,42769,145786246
2025/11/08,CPN_B,ADG_3,AD_う,1224924,273260,1667498238,9922,87735453
2025/11/08,CPN_B,ADG_3,AD_え,1822630,160658,2524895552,8460,58937949
2025/11/08,CPN_C,ADG_4,AD_お,2381077,528873,2553973588,18919,84947777
2025/11/09,CPN_A,ADG_1,AD_あ,1000577,142031,501121423,9854,67088775
2025/11/09,CPN_A,ADG_2,AD_い,1640343,239315,1324404655,10515,82730434
2025/11/09,CPN_B,ADG_3,AD_う,2528082,209251,2914769613,22461,226615951
2025/11/09,CPN_B,ADG_3,AD_え,1006313,216778,1423132920,4035,35523175
2025/11/09,CPN_C,ADG_4,AD_お,2867100,587135,2271782565,6794,45596226
2025/11/10,CPN_A,ADG_1,AD_あ,2146754,220025,1683848744,23487,288537221
2025/11/10,CPN_A,ADG_2,AD_い,1611761,109804,1602888196,10726,33583944
2025/11/10,CPN_B,ADG_3,AD_う,1400142,182804,1963988654,15776,149493124
2025/11/10,CPN_B,ADG_3,AD_え,1809679,163910,1564038240,7840,24568625
2025/11/10,CPN_C,ADG_4,AD_お,1432363,259434,875249834,15355,96153034
2025/11/11,CPN_A,ADG_1,AD_あ,2683013,158002,3787156576,9919,105162123
2025/11/11,CPN_A,ADG_2,AD_い,1438244,175544,1613642148,13384,55649952
2025/11/11,CPN_B,ADG_3,AD_う,2991486,296997,4399222119,6370,21538864
2025/11/11,CPN_B,ADG_3,AD_え,2359520,505323,1841448723,39945,350944700
2025/11/11,CPN_C,ADG_4,AD_お,2912516,661710,3168862985,44015,386614342
2025/11/12,CPN_A,ADG_1,AD_あ,1381846,318741,1168140481,28989,127217544
2025/11/12,CPN_A,ADG_2,AD_い,1227918,184297,1757597246,2179,23435227
2025/11/12,CPN_B,ADG_3,AD_う,2620945,534290,1354016495,15744,166757055
2025/11/12,CPN_B,ADG_3,AD_え,2273015,467665,3027711105,47124,213252103
2025/11/12,CPN_C,ADG_4,AD_お,1835946,385374,1981822700,17215,93086401
2025/11/13,CPN_A,ADG_1,AD_あ,2024434,292415,2012526443,27703,141870403
2025/11/13,CPN_A,ADG_2,AD_い,1921346,451817,1481357209,40282,334707710
2025/11/13,CPN_B,ADG_3,AD_う,2910506,567107,3241393434,20590,258621688
2025/11/13,CPN_B,ADG_3,AD_え,1314239,273292,1758770101,20250,200317016
2025/11/13,CPN_C,ADG_4,AD_お,2487511,394543,3394678237,30214,154139447
2025/11/14,CPN_A,ADG_1,AD_あ,1078022,111823,733305786,7411,92670731
2025/11/14,CPN_A,ADG_2,AD_い,2631747,137834,1681674272,4512,29481258
2025/11/14,CPN_B,ADG_3,AD_う,1836600,305934,1877912350,27573,149949231
2025/11/14,CPN_B,ADG_3,AD_え,2978450,692169,1675634427,11094,91202678
2025/11/14,CPN_C,ADG_4,AD_お,2764156,189205,1990923924,9307,106130200
2025/11/15,CPN_A,ADG_1,AD_あ,2152212,209698,2475440201,10263,83830518
2025/11/15,CPN_A,ADG_2,AD_い,2096275,489446,2371972776,52553,503613844
2025/11/15,CPN_B,ADG_3,AD_う,2069138,104440,2632876650,4324,42029297
2025/11/15,CPN_B,ADG_3,AD_え,2011061,152033,1074211550,5103,37992764
2025/11/15,CPN_C,ADG_4,AD_お,1969285,229459,2315147444,18284,201432650
2025/11/16,CPN_A,ADG_1,AD_あ,1907803,333746,1751305589,8489,46682376
2025/11/16,CPN_A,ADG_2,AD_い,2610893,650184,3031638640,45227,585653006
2025/11/16,CPN_B,ADG_3,AD_う,1040749,99703,713473535,7887,75622029
2025/11/16,CPN_B,ADG_3,AD_え,1508719,339699,1155154356,27283,276718353
2025/11/16,CPN_C,ADG_4,AD_お,2882969,354534,2916811921,18401,111980683
2025/11/17,CPN_A,ADG_1,AD_あ,1541920,343186,1864377537,11360,48566611
2025/11/17,CPN_A,ADG_2,AD_い,1517717,98582,2117971185,9061,92815473
2025/11/17,CPN_B,ADG_3,AD_う,2538057,529481,3414683440,16931,113104599
2025/11/17,CPN_B,ADG_3,AD_え,2580968,502196,2542444041,25478,105088514
2025/11/17,CPN_C,ADG_4,AD_お,2435893,376959,2350568734,10087,32521650
2025/11/18,CPN_A,ADG_1,AD_あ,1888995,239717,1241583376,23616,285950821
2025/11/18,CPN_A,ADG_2,AD_い,2748943,390253,1901778979,16511,111720771
2025/11/18,CPN_B,ADG_3,AD_う,2740243,492806,2216026640,35370,403732791
2025/11/18,CPN_B,ADG_3,AD_え,1733608,262706,2208229972,23851,101743261
2025/11/18,CPN_C,ADG_4,AD_お,2124011,505937,2106266963,38638,262376386
2025/11/19,CPN_A,ADG_1,AD_あ,1880941,136896,2255756744,10028,75864446
2025/11/19,CPN_A,ADG_2,AD_い,2623321,556192,3036305998,37335,386302151
2025/11/19,CPN_B,ADG_3,AD_う,1101628,238490,1049518657,14227,142925856
2025/11/19,CPN_B,ADG_3,AD_え,2870952,328384,1450122960,10565,43186686
